paperId,title,abstract,year,venue,url,label
2cae49b32b2152fa5f962ed34a907a64b3685474,ConvCN: A CNN-Based Citation Network Embedding Algorithm towards Citation Recommendation,"One of the most time-consuming tasks that researchers usually have to undergo is finding existing, relevant papers to study and cite in their articles. Manual effort that involves searching relevant papers using keywords not only is time-consuming, but also yields low recall. To mitigate these issues, many automatic citation recommendation methods that find possible citations, using a matrix to represent citation graph, and extracting features to predict citations relevant to the input article, have been proposed. A majority of these methods, however, are proximity-based, which lack global knowledge of the entire citation graph. In this paper, we present a preliminary investigation on a novel approach to recommend citations via knowledge graph embedding. Specifically, ConvCN, an extension of ConvKB algorithm designed for citation knowledge graph embedding, is proposed. We evaluate our approach against the state-of-the-art baselines on WN18RR dataset and citation datasets. The empirical results, using the link prediction protocol, show that the proposed method outperforms all baseline methods in all datasets.",2020,ACM/IEEE Joint Conference on Digital Libraries,https://www.semanticscholar.org/paper/2cae49b32b2152fa5f962ed34a907a64b3685474,citation_recommendation
0dedbd4b63b7ad185e7a7426c478c298fbcf4cab,Attention-Based Personalized Encoder-Decoder Model for Local Citation Recommendation,"With a tremendous growth in the number of scientific papers, researchers have to spend too much time and struggle to find the appropriate papers they are looking for. Local citation recommendation that provides a list of references based on a text segment could alleviate the problem. Most existing local citation recommendation approaches concentrate on how to narrow the semantic difference between the scientific papers' and citation context's text content, completely neglecting other information. Inspired by the successful use of the encoder-decoder framework in machine translation, we develop an attention-based encoder-decoder (AED) model for local citation recommendation. The proposed AED model integrates venue information and author information in attention mechanism and learns relations between variable-length texts of the two text objects, i.e., citation contexts and scientific papers. Specifically, we first construct an encoder to represent a citation context as a vector in a low-dimensional space; after that, we construct an attention mechanism integrating venue information and author information and use RNN to construct a decoder, then we map the decoder's output into a softmax layer, and score the scientific papers. Finally, we select papers which have high scores and generate a recommended reference paper list. We conduct experiments on the DBLP and ACL Anthology Network (AAN) datasets, and the results illustrate that the performance of the proposed approach is bett",2019,Computational Intelligence and Neuroscience,https://www.semanticscholar.org/paper/0dedbd4b63b7ad185e7a7426c478c298fbcf4cab,citation_recommendation
d1f918e4b1310176676b7f83bb54c361edcf7da3,Citation Recommendation Based on Weighted Heterogeneous Information Network Containing Semantic Linking,"Citation recommendation is of great value in scientific research during the era of big scholarly data. The task deals with different object types (e.g., paper, author, etc.) and relation types, which naturally constitute a heterogeneous information network (HIN). In order to capture semantic relations and attribute values on relations, we propose a Weighted Heterogeneous Information Network Containing Semantic Linking algorithm (WHIN-CSL) to recommend references. Firstly, we construct a weighted HIN consisting of two kinds of vertexes (papers and authors) and four kinds of relations (semantic linking, citing, writing and co-author). Secondly, we use the network representation learning method to obtain feature representation of each vertex, then we can compute the similarity between vertexes. Finally, we recommend references through linear combination among multimodal similarities. Experimental results on two real-world datasets show that WHIN-CSL achieves better performance because of the flexibly integrating information with the help of weighted HIN containing semantic linking.",2019,IEEE International Conference on Multimedia and Expo,https://www.semanticscholar.org/paper/d1f918e4b1310176676b7f83bb54c361edcf7da3,citation_recommendation
fb92c3ed1323f3456624394270348da9725e90ce,Citation Recommendation as Edge Prediction in Heterogeneous Bibliographic Network: A Network Representation Approach,"With an increasing number of scholarly publications, accessing and retrieving appropriate papers is becoming an essential task for researchers. Citation recommendation, which can automatically provide a reference list based on a text segment, can overcome this problem. In this paper, we first construct a heterogeneous bibliographic network and deem citation recommendation as edge prediction problem, and then we develop a network representation-based edge prediction (NREP) model, which can simultaneously learn the edge prediction knowledge and the predictive representation for efficient citation recommendation. For personalized recommendation, we incorporate author information. We conduct extensive experiments on two datasets; the experimental results show that the NREP-based approach outperforms the other four state-of-the-art baseline approaches in terms of recall, mean average precision, and normalized discounted cumulative gain.",2019,IEEE Access,https://www.semanticscholar.org/paper/fb92c3ed1323f3456624394270348da9725e90ce,citation_recommendation
f778698c31a5114dba75dd62cf79e968965b0eff,Joint Model Feature Regression and Topic Learning for Global Citation Recommendation,"Citation recommendation has gained increasing attention in recent years. In practice, researchers usually prefer to cite the most topic-relevant articles. Nevertheless, how to model the implicit correlations between topics and citations is still a challenging task. In this paper, we propose a novel citation recommendation model, called TopicCite, which mines such fine-grained correlations. We extract various citation features from citation network, and integrate the learning process of feature regression with topic modeling. At the recommendation stage, we expand the folding-in process by adding the topic influence of papers that correlated with user-provided information. TopicCite can also be considered a technique for extracting topic-related citation features from manually defined citation features, which can essentially improve the granularity of pre-extracted features. In addition, the unsupervised topic model is supervised and mutually reinforced by abundant citation features in TopicCite; thus, the proposed model can also extract more reliable topic distributions from citation data, which brings a new perspective to topic discovery on linked data. The experimental results on the AAN and DBLP datasets demonstrate that our model is competitive with the state-of-the-art methods.",2019,IEEE Access,https://www.semanticscholar.org/paper/f778698c31a5114dba75dd62cf79e968965b0eff,citation_recommendation
69a6ffd7d95a5b6c25e5919f41f7a3a4f1fb0ae6,Venue Topic Model–enhanced Joint Graph Modelling for Citation Recommendation in Scholarly Big Data,"Natural language processing technologies, such as topic models, have been proven to be effective for scholarly recommendation tasks with the ability to deal with content information. Recently, venue recommendation is becoming an increasingly important research task due to the unprecedented number of publication venues. However, traditional methods focus on either the author’s local network or author-venue similarity, where the multiple relationships between scholars and venues are overlooked, especially the venue–venue interaction. To solve this problem, we propose an author topic model–enhanced joint graph modeling approach that consists of venue topic modeling, venue-specific topic influence modeling, and scholar preference modeling. We first model the venue topic with Latent Dirichlet Allocation. Then, we model the venue-specific topic influence in an asymmetric and low-dimensional way by considering the topic similarity between venues, the top-influence of venues, and the top-susceptibility of venues. The top-influence characterizes venues’ capacity of exerting topic influence on other venues. The top-susceptibility captures venues’ propensity of being topically influenced by other venues. Extensive experiments on two real-world datasets show that our proposed joint graph modeling approach outperforms the state-of-the-art methods.",2020,ACM Trans. Asian Low Resour. Lang. Inf. Process.,https://www.semanticscholar.org/paper/69a6ffd7d95a5b6c25e5919f41f7a3a4f1fb0ae6,citation_recommendation
c9c8f4aa10d85936a6902fe625b40960d361f0f7,A New Citation Recommendation Strategy Based on Term Functions in Related Studies Section,"Abstract Purpose Researchers frequently encounter the following problems when writing scientific articles: (1) Selecting appropriate citations to support the research idea is challenging. (2) The literature review is not conducted extensively, which leads to working on a research problem that others have well addressed. The study focuses on citation recommendation in the related studies section by applying the term function of a citation context, potentially improving the efficiency of writing a literature review. Design/methodology/approach We present nine term functions with three newly created and six identified from existing literature. Using these term functions as labels, we annotate 531 research papers in three topics to evaluate our proposed recommendation strategy. BM25 and Word2vec with VSM are implemented as the baseline models for the recommendation. Then the term function information is applied to enhance the performance. Findings The experiments show that the term function-based methods outperform the baseline methods regarding the recall, precision, and F1-score measurement, demonstrating that term functions are useful in identifying valuable citations. Research limitations The dataset is insufficient due to the complexity of annotating citation functions for paragraphs in the related studies section. More recent deep learning models should be performed to future validate the proposed approach. Practical implications The citation recommendation strategy can be ",2020,Journal of Data and Information Science,https://www.semanticscholar.org/paper/c9c8f4aa10d85936a6902fe625b40960d361f0f7,citation_recommendation
1d4cb57adcdd2705a8fb9da444b5fa8eaea9eaba,Learning Neural Textual Representations for Citation Recommendation,"With the rapid growth of the scientific literature, manually selecting appropriate citations for a paper is becoming increasingly challenging and time-consuming. While several approaches for automated citation recommendation have been proposed in the recent years, effective document representations for citation recommendation are still elusive to a large extent. For this reason, in this paper we propose a novel approach to citation recommendation which leverages a deep sequential representation of the documents (Sentence-BERT) cascaded with Siamese and triplet networks in a submodular scoring function. To the best of our knowledge, this is the first approach to combine deep representations and submodular selection for a task of citation recommendation. Experiments have been carried out using a popular benchmark dataset - the ACL Anthology Network corpus - and evaluated against baselines and a state-of-the-art approach using metrics such as the MRR and F1@$k$ score. The results show that the proposed approach has been able to outperform all the compared approaches in every measured metric.",2020,International Conference on Pattern Recognition,https://www.semanticscholar.org/paper/1d4cb57adcdd2705a8fb9da444b5fa8eaea9eaba,citation_recommendation
40fb19b907aa7d7546d25d7f8f7e4b34d5f12235,Semantic Based Heterogeneous Information Network Embedding for Patent Citation Recommendation,"With the increasing number of patents, the task of patent citation recommendation becomes more and more important and meaningful. The core of a patent is textual content, which describes technical ideas and scope of the protection. Therefore, most of the existing patent citation recommendation methods focus on textual content. Recently, some scholars introduce bibliographic (structural) data to construct heterogeneous information network (HIN) on the basis of textual content to further improve the effect of recommendation. Most of these methods build HIN directly based on candidate patents selected in advance according to text similarity, which simplifies the complexity of the problem. However, the latent semantic relationships between patents formed by the textual content are often ignored, which can be used to mine more semantic and structural relationships in HIN. In this paper, in order to capture deep semantic and structural information, we introduce Semantic based Heterogeneous Information Network Embedding (SHINE) which obtains the latent semantic relationships between patents (referred to as semantic links in this paper) by textual content similarity and topic similarity, and links the semantic relationships with network structure to build a novel HIN. First, to obtain semantic links, we not only consider the textual content similarity between patents but also the topic similarity. We use the linear fusion method to combine these two similarities. Secondly, we build a",2020,2020 International Conference on Artificial Intelligence and Computer Engineering (ICAICE),https://www.semanticscholar.org/paper/40fb19b907aa7d7546d25d7f8f7e4b34d5f12235,citation_recommendation
dbaa000715bdd59aff8b69ab32458df5a4c94ba2,Citation Recommendation Using Distributed Representation of Discourse Facets in Scientific Articles,"Scientific articles usually follow a common pattern of discourse, and their contents can be divided into several facets, such as objective, method, and result. We examine the efficacy of using these discourse facets for citation recommendation. A method for learning multi-vector representations of scientific articles is proposed, in which each vector encodes a discourse facet present in an article. With each facet represented as a separate vector, the similarity of articles can be measured not in their entirety, but facet by facet. The proposed representation method is tested on a new citation recommendation task called context-based co-citation recommendation. This task calls for the evaluation of article similarity in terms of citation contexts, wherein facets help to abstract and generalize the diversity of contexts. The experimental results show that the facet-based representation outperforms the standard monolithic representation of articles.",2018,ACM/IEEE Joint Conference on Digital Libraries,https://www.semanticscholar.org/paper/dbaa000715bdd59aff8b69ab32458df5a4c94ba2,citation_recommendation
9aa0326aa245d79e7bb4125817399e8c26d3e7a4,Cross-language Citation Recommendation via Hierarchical Representation Learning on Heterogeneous Graph,"While the volume of scholarly publications has increased at a frenetic pace, accessing and consuming the useful candidate papers, in very large digital libraries, is becoming an essential and challenging task for scholars. Unfortunately, because of language barrier, some scientists (especially the junior ones or graduate students who do not master other languages) cannot efficiently locate the publications hosted in a foreign language repository. In this study, we propose a novel solution, cross-language citation recommendation via Hierarchical Representation Learning on Heterogeneous Graph (HRLHG), to address this new problem. HRLHG can learn a representation function by mapping the publications, from multilingual repositories, to a low-dimensional joint embedding space from various kinds of vertexes and relations on a heterogeneous graph. By leveraging both global (task specific) plus local (task independent) information as well as a novel supervised hierarchical random walk algorithm, the proposed method can optimize the publication representations by maximizing the likelihood of locating the important cross-language neighborhoods on the graph. Experiment results show that the proposed method can not only outperform state-of-the-art baseline models, but also improve the interpretability of the representation model for cross-language citation recommendation task.",2018,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,https://www.semanticscholar.org/paper/9aa0326aa245d79e7bb4125817399e8c26d3e7a4,citation_recommendation
6e04e775be03521739b76887253648ae8c3bef75,Deep learning-based citation recommendation system for patents,"In this study, we address the challenges in developing a deep learning-based automatic patent citation recommendation system. Although deep learning-based recommendation systems have exhibited outstanding performance in various domains (such as movies, products, and paper citations), their validity in patent citations has not been investigated, owing to the lack of a freely available high-quality dataset and relevant benchmark model. To solve these problems, we present a novel dataset called PatentNet that includes textual information and metadata for approximately 110,000 patents from the Google Big Query service. Further, we propose strong benchmark models considering the similarity of textual information and metadata (such as cooperative patent classification code). Compared with existing recommendation methods, the proposed benchmark method achieved a mean reciprocal rank of 0.2377 on the test set, whereas the existing state-of-the-art recommendation method achieved 0.2073.",2020,arXiv.org,https://www.semanticscholar.org/paper/6e04e775be03521739b76887253648ae8c3bef75,citation_recommendation
777e34c359343dfa60175ed8fb21c23e522de3b2,Similarity Analysis for Citation Recommendation System using Binary Encoded Data,"Citations are a crucial part of an academic dissertation, project or scientific work. The most time-consuming task for any scholar is to find suitable citations for any work. Thus, a convenient citation recommendation system provides completeness and fulfillment for citing the giants' works. Moreover, attaining high quality for any citation recommendation system is challenging as it should not only recommend relevant papers but also should match the context of the paper. An advanced algorithm SABED (Similarity Analysis using Binary Encoded Data) has been proposed that converts text metadata of the article like author name, doi of the paper, keywords, abstract and content of the paper into the binary format and is fired into the database. The binary formatted query fired fetches the accurate matches thereby increasing the accuracy of search probability and similarity analysis. This similarity analysis can be further used to provide recommendations to the users. The proposed system concentrates on the similarity of the content and hence the context of the papers is not taken into consideration.",2020,"2020 International Conference on Electrical, Communication, and Computer Engineering (ICECCE)",https://www.semanticscholar.org/paper/777e34c359343dfa60175ed8fb21c23e522de3b2,citation_recommendation
42853d2cb66d808df09cc14bbeea13e1dfbe2679,A Hybrid Discriminative Mixture Model for Cumulative Citation Recommendation,"This paper explores Cumulative Citation Recommendation (CCR) for Knowledge Base Acceleration (KBA). The CCR task aims to detect potential citations of a set of target entities with priorities from a volume of temporally-ordered stream corpus. Previous approaches for CCR that build an individual relevance model for each entity fail to deal with unseen entities without annotation. A compromised solution is to build a global entity-unspecific model for all entities without respect to the relationship information among entities, which cannot guarantee achieving a satisfactory result for each entity. Moreover, most previous methods can not adequately exploit prior knowledge embedded in entities or documents due to considering all kinds of features indifferently. In this paper, we propose a novel entity and document class-dependent discriminative mixture model by introducing one intermediate layer to model the correlation between entity-document pairs and hybrid latent entity-document classes. The model can better adjust to different types of entities and documents, and achieve better performance when dealing with a broad range of entity and document classes. An extensive set of experiments has been conducted on two offical datasets, and the experimental results demonstrate that the proposed model can achieve the state-of-the-art performance.",2020,IEEE Transactions on Knowledge and Data Engineering,https://www.semanticscholar.org/paper/42853d2cb66d808df09cc14bbeea13e1dfbe2679,citation_recommendation
94c0c08876e12169c51046647b7efc2c9795774a,Citation Recommendation with a Content-Sensitive DeepWalk Based Approach,"Systems for recommending scientific papers mainly help researchers to find a list of references that related to the researcher's interest effectively and automatically. Many state-of-the-art technique have been used for recommendation system, however, the traditional approaches has the issues of data scarcities and cold start, and existing recommended approaches with network representation only focus on one aspect of node information and cannot leverage content information. In this paper, we proposed a Citation Recommendation method with a Content-Aware bibliographic network representation, called CR-CA, whose recommended process contains two levels: (1) At the node content level, the proposed approach calculates similarities between the target and candidate papers, selecting an initial seed set of papers; (2) At the citation network structure level, this approach exploits citation relationship between papers to study latent representation of the scientific papers based on a deep natural language method–DeepWalk. The proposed approach was tested on the AAN dataset demonstrate that this approach outperforms baseline algorithms, in the true positive rate (Recall) and normalized discounted cumulative gain (NDCG).",2019,2019 International Conference on Data Mining Workshops (ICDMW),https://www.semanticscholar.org/paper/94c0c08876e12169c51046647b7efc2c9795774a,citation_recommendation
7c4252b63886e7ba17e0434d7cabb24359d5d173,MACRec: A Meta-learning Enhanced Model for Academic Collaborator Recommendation,"Identifying potential academic collaborators has become increasingly crucial to promote scientific development. Existing methods of recommending collaborators primarily focus on analyzing publication content or integrating both content and academic network information. However, these methods often suffer from the cold-start problem due to sparse interaction data among researchers. To this end, we propose a novel meta-learning enhanced model on heterogeneous academic networks for academic collaborator recommendation, named MACRec. This model considers the academic collaborator recommendation in both data and model levels to address the cold-start problem. We introduce a multi-view task constructor that uses academic data and meta-paths to capture semantic contexts within an academic network at the data level, and we also include an academic meta-learner that performs semantic-wise and task-wise adaptations, allowing for fast adaptation to new researcher tasks with few data at the model level. Extensive experiments on two real-world datasets show that MACRec performs significantly better than state-of-the-art baseline methods.",2025,International Conference on Computer Supported Cooperative Work in Design,https://www.semanticscholar.org/paper/7c4252b63886e7ba17e0434d7cabb24359d5d173,collaborator_recommendation
b77c86a0ff5bd4496d083ac938bbc0b488c60eae,A multi-level fusion based decision support system for academic collaborator recommendation,"Abstract In academia, researchers collaborate with their peers to improve the quality of research and thereby enhance academic profiles. However, information overload in big scholarly data poses a challenge in identifying potential researchers for fruitful collaboration. In this article, we introduce a multi-level fusion-based model for collaborator recommendation, DRACoR (Deep learning and Random walk based Academic Collaborator Recommender). DRACoR fuses deep learning and biased random walk model to provide the recommendation for potential collaborators that share similar research interests at the peer level. We run a topic model on abstracts and Doc2Vec on titles on year-wise publications to capture the dynamic research interests of researchers. Author–author cosine similarity is computed from the feature vectors extracted from abstracts and titles and is then used to weigh edges in the author–author graph (AAG). We also aggregate various meta-path features with profile-aware features to bias the random walk behavior. Finally, we employ a random walk with restart(RWR) to recommend top N collaborators where the edge weights are used to bias the random walker’s behavior. Extensive experiments on DBLP and hep-th datasets demonstrate the effectiveness of our proposed DRACoR model against various state-of-the-art methods in terms of precision, recall, F1-score, MRR, and nDCG.",2020,Knowledge-Based Systems,https://www.semanticscholar.org/paper/b77c86a0ff5bd4496d083ac938bbc0b488c60eae,collaborator_recommendation
83ea0924b18d2bb27ee1d3357438b8282fc7309f,Academic Collaborator Recommendation Based on Attributed Network Embedding,"Abstract Purpose Based on real-world academic data, this study aims to use network embedding technology to mining academic relationships, and investigate the effectiveness of the proposed embedding model on academic collaborator recommendation tasks. Design/methodology/approach We propose an academic collaborator recommendation model based on attributed network embedding (ACR-ANE), which can get enhanced scholar embedding and take full advantage of the topological structure of the network and multi-type scholar attributes. The non-local neighbors for scholars are defined to capture strong relationships among scholars. A deep auto-encoder is adopted to encode the academic collaboration network structure and scholar attributes into a low-dimensional representation space. Findings 1. The proposed non-local neighbors can better describe the relationships among scholars in the real world than the first-order neighbors. 2. It is important to consider the structure of the academic collaboration network and scholar attributes when recommending collaborators for scholars simultaneously. Research limitations The designed method works for static networks, without taking account of the network dynamics. Practical implications The designed model is embedded in academic collaboration network structure and scholarly attributes, which can be used to help scholars recommend potential collaborators. Originality/value Experiments on two real-world scholarly datasets, Aminer and APS, show that o",2022,Journal of Data and Information Science,https://www.semanticscholar.org/paper/83ea0924b18d2bb27ee1d3357438b8282fc7309f,collaborator_recommendation
b1cffc5278d6a1a91a9d60ac266f5b8975c46594,Content-Enhanced Network Embedding for Academic Collaborator Recommendation,"It is meaningful for a researcher to find some proper collaborators in complex academic tasks. Academic collaborator recommendation models are always based on the network embedding of academic collaborator networks. Most of them focus on the network structure, text information, and the combination of them. The latent semantic relationships exist according to the text information of nodes in the academic collaborator network. However, these relationships are often ignored, which implies the similarity of the researchers. How to capture the latent semantic relationships among researchers in the academic collaborator network is a challenge. In this paper, we propose a content-enhanced network embedding model for academic collaborator recommendation, namely, CNEacR. We build a content-enhanced academic collaborator network based on the weighted text representation of each researcher. The content-enhanced academic collaborator network contains intrinsic collaboration relationships and latent semantic relationships. Firstly, the weighted text representation of each researcher is obtained according to its text information. Secondly, a content-enhanced academic collaborator network is built via the similarity of the weighted text representation of researchers and intrinsic collaboration relationships. Thirdly, each researcher is represented as a latent vector using network representation learning. Finally, top-
 
 k
 
 similar researchers are recommended for each target researcher. E",2021,Complex,https://www.semanticscholar.org/paper/b1cffc5278d6a1a91a9d60ac266f5b8975c46594,collaborator_recommendation
e6f36e5db4de408fbbf29c39c94c16d51382b19a,Context-aware Academic Collaborator Recommendation,"Collaborator Recommendation is a useful application in exploiting big academic data. However, existing works leave out the contextual restriction (i.e., research topics) of people's academic collaboration, thus cannot recommend suitable collaborators for the required research topics. In this work, we propose Context-aware Collaborator Recommendation (CACR), which aims to recommend high-potential new collaborators for people's context-restricted requests. To this end, we design a novel recommendation framework, which consists of two fundamental components: the Collaborative Entity Embedding network (CEE) and the Hierarchical Factorization Model (HFM). In particular, CEE jointly represents researchers and research topics as compact vectors based on their co-occurrence relationships, whereby capturing researchers' context-aware collaboration tendencies and topics' underlying semantics. Meanwhile, HFM extracts researchers' activenesses and conservativenesses, which reflect their intensities of making academic collaborations and tendencies of working with non-collaborated fellows. The extracted activenesses and conservativenesses work collaboratively with the context-aware collaboration tendencies, such that high-quality recommendation can be produced. Extensive experimental studies are conducted with large-scale academic data, whose results verify the effectiveness of our proposed approaches.",2018,Knowledge Discovery and Data Mining,https://www.semanticscholar.org/paper/e6f36e5db4de408fbbf29c39c94c16d51382b19a,collaborator_recommendation
4946074a56b3e2e8c9964a65e71522061d967d34,Explainable Cross-Domain Collaborator Recommendation,"Collaborating with researchers from different academic domains has become more accessible with the emergence of academic social networking platforms. However, finding the right collaborator remains a challenge. Current cross-domain collaborator recommendation methods fail to provide explanations for their suggestions, thus requiring additional effort from users. In this paper, we propose the Explainable Cross-Domain Collaborator Recommendation (ECDCR) problem, which aims to provide users with collaborator recommendations and corresponding explanations. Our approach, named ECRec, constructs an academic network by using external information and extracting users’ meta-path connections to provide comprehensive explanations for their collaborative behavior. To ensure consistency between recommendation and explanation, we employ an attention mechanism that integrates multiple meta-paths to predict collaboration and selects the most important meta-path connection as an explanation. We conduct extensive experiments on three real-world datasets and demonstrate that our method has excellent explainability and recommendation performance.",2024,International Conference on Computer Supported Cooperative Work in Design,https://www.semanticscholar.org/paper/4946074a56b3e2e8c9964a65e71522061d967d34,collaborator_recommendation
79dbf822312a3c9e2a3d65a7014b38acb53e5e22,Collaborator Recommendation Based on Multiple Information Graphs,"Academic researchers work with their peers to improve the quality of their research and broaden their field of study. On the other hand, finding suitable partners for effective collaborations is challenging due to the amount of information in large-scale academic data. Different approaches for recommending partners have been put forth to address this problem. However, in order to produce high-quality recommendations, these models ignore critical content information factors such as topical relevance, affiliation, scholarly level, and publication location. Many models also ignore second-order proximity while analyzing structural information. As a result, we propose a collaborator recommendation model based on various pieces of information in order to deliver suggestions for collaborators that are more accurate. The proposed model encodes data from multiple information graphs into a low-dimensional vector space to jointly learn information from scholars. The learned scholar embeddings are then used to provide customized collaboration recommendations. Experiments on a public dataset show that our method is better than the baseline models.",2023,"2023 IEEE 6th Information Technology,Networking,Electronic and Automation Control Conference (ITNEC)",https://www.semanticscholar.org/paper/79dbf822312a3c9e2a3d65a7014b38acb53e5e22,collaborator_recommendation
ac3d6bd09d62b5bba8a80b2f6fa51e310789caf8,Sustainable Collaborator Recommendation Based on Conference Closure,"It is always difficult for researchers to find a new collaborator due to the academic information overload. Although several scientific collaborator recommendation systems have been proposed, most existing methods cannot meet scholars’ requirements comprehensively due to the neglect of sustainable collaborations in their schemes. Studies have shown that a sustainable collaboration has a significant positive impact on the productivity and influence for a researcher. To address this problem, we develop a sustainable collaborator recommendation (SCORE) system by utilizing the weak tie relationships brought by academic conferences for SCORE. Through defining and quantifying the conference closure, we incorporate the conference coattending relationships into collaborator recommendation system inspired by the principles of “diversified recommendation.” The experimental results on attendees of ten academic conferences show that the SCORE outperforms state-of-the-art collaborator recommendation systems in accuracy and sustainability. Our model can be used to improve the sociability of academic conferences by recommending sustainable collaborators to conference attendees.",2019,IEEE Transactions on Computational Social Systems,https://www.semanticscholar.org/paper/ac3d6bd09d62b5bba8a80b2f6fa51e310789caf8,collaborator_recommendation
2427334a54399854d82839c42a57d965c9ce86e3,Career Age-Aware Scientific Collaborator Recommendation in Scholarly Big Data,"Seeking a collaborator is one of the important academic activities of scholars because the right collaborators will help improve the quality of scholars’ research and accelerate their research process. Therefore, it is becoming more and more important to recommend scientific collaborators based on big scholarly data. However, previous works mainly consider the research topic as the key academic factor, whereas many scholars’ demographic characteristics such as career age, gender, etc are overlooked. It has been studied that scientific collaboration patterns may vary with scholars’ career ages. It is not surprising that scholars at different career ages may have different collaboration strategies. To this end, we aim to design a scientific collaboration recommendation model that is sensitive to scholars’ career age. For this purpose, we design a career age-aware scientific collaboration model. The model is mainly consisted of three parts, including authorship extraction from the digital libraries, topic extraction based on publication titles/abstract, and career age-aware random walk for measuring scholar similarity. Experimental results on two real-world datasets demonstrate that our proposed model can achieve the best performance by comparison with six baseline methods in terms of precision and recall.",2019,IEEE Access,https://www.semanticscholar.org/paper/2427334a54399854d82839c42a57d965c9ce86e3,collaborator_recommendation
44e731610f6dc8761a604d92ede14ce7d1aefead,Collaborator Recommendation Based on Dynamic Attribute Network Representation Learning,"Scientific collaboration plays an important role in modern academic research. Collaborations between scholars will bring about high-quality papers and improve the academic influence of scholars. However, it is more and more difficult to find a suitable collaborator due to the rapid growth of academic data. There are already some recommendation systems based on calculating the similarity between scholars. But most of them do not consider the dynamic nature of the scientific collaboration network. To this end, we propose a collaborator recommendation algorithm based on dynamic attribute network representation learning (DANRL). It takes advantage of the network topology, scholar attributes and the dynamic nature of the network to represent scholars as low-dimensional vectors. By calculating the cosine similarity between scholar vectors, we can recommend the most similar collaborators to target scholars. Moreover, at each time step of the dynamic network, our method only needs to train embedding vectors for some selected nodes instead of performing random walks and training embedding vectors for all nodes, which can significantly improve the recommendation efficiency. Experiments on two real-world datasets show that DANRL outperforms several baseline methods.",2020,"International Conference on Behavioral, Economic, and Socio-Cultural Computing",https://www.semanticscholar.org/paper/44e731610f6dc8761a604d92ede14ce7d1aefead,collaborator_recommendation
cbf051529561f96125378d3013ee1b58ea422aed,Many-to-Many Collaborator Recommendation Based on Matching Markets Theory,"As the academic data developing rapidly, it is crucially important to obtain more scientific achievements by helping scholars to make the right choices of potential collaborators among the big data. The conventional methods are to provide each scholar with a Top N recommendation list of candidates, in which some scholars are recommended to overmany collaborators and only guarantee the optimal results of them. To bridge this gap, in this work-in-progress, we present an academic collaborator recommendation method based on matching theory from the perspectives of maximizing preference and minimizing cost. The method adopts the multiple indicators extracted from the papers published by scholars to integrate the preference matrix among scholars. which applies matching theory to achieve a stable many-to-many matching of recommendation. It aims that each scholar can choose the collaborators they are keen on. After conducting abundant experiments on Microsoft Academic Graph, we demonstrate that this approach is definitely effective in improving recommendation accuracy and coverage.",2019,"2019 IEEE Intl Conf on Dependable, Autonomic and Secure Computing, Intl Conf on Pervasive Intelligence and Computing, Intl Conf on Cloud and Big Data Computing, Intl Conf on Cyber Science and Technology Congress (DASC/PiCom/CBDCom/CyberSciTech)",https://www.semanticscholar.org/paper/cbf051529561f96125378d3013ee1b58ea422aed,collaborator_recommendation
543ce8b0de2d6765143d7855feb993d96a736023,TNERec: Topic-Aware Network Embedding for Scientific Collaborator Recommendation,"Collaboration is increasingly becoming a vital factor in an academic network, which can bring lots of benefits for scholars. Ubiquitous intelligence also provides an effective way for scholars to find collaborators. However, due to the large-scale of scholarly big data, there is a lot of information hard to capture in networks and we need to dig out valid information from collaboration networks. It is a valuable and urgent task to find appropriate collaborators for scholars. To address these problems, we hypothesize that fusing topic model and structure information could improve the performance of recommendations. In this paper, we propose a collaborator recommendation system, named TNERec (Topic-aware Network Embedding for scientific collaborator Recommendation), learning representations from scholars' research interests and network structure. TNERec first extracts scholars' research interests based on topic model and then learns vectors of scholars with network embedding. Finally, top-k recommendation list is generated based on the scholar vectors. Experimental results on a real-world dataset show the effectiveness of the proposed framework compared with state-of-the-art collaboration recommendation baselines.",2018,"2018 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)",https://www.semanticscholar.org/paper/543ce8b0de2d6765143d7855feb993d96a736023,collaborator_recommendation
cf2f68932ad1082ac122819ee326e117160ab896,Exploiting Publication Contents and Collaboration Networks for Collaborator Recommendation,"Thanks to the proliferation of online social networks, it has become conventional for researchers to communicate and collaborate with each other. Meanwhile, one critical challenge arises, that is, how to find the most relevant and potential collaborators for each researcher? In this work, we propose a novel collaborator recommendation model called CCRec, which combines the information on researchers’ publications and collaboration network to generate better recommendation. In order to effectively identify the most potential collaborators for researchers, we adopt a topic clustering model to identify the academic domains, as well as a random walk model to compute researchers’ feature vectors. Using DBLP datasets, we conduct benchmarking experiments to examine the performance of CCRec. The experimental results show that CCRec outperforms other state-of-the-art methods in terms of precision, recall and F1 score.",2016,PLoS ONE,https://www.semanticscholar.org/paper/cf2f68932ad1082ac122819ee326e117160ab896,collaborator_recommendation
